"Trans-num"|"Konto"|"Unterkonto"|"Trans-Datum"|"Betrag"|"Ref"|"Key"|"Vend-num"|"Voucher"|"Check-num"|"Check-date"|"From-div"|"From-id"|"Vouch-seq"|"Ref-type"|"Matl-trans-num"|"FILESOURCE"
"299579"|"4037"|"19"|"01/31/17"|"57.63"|"wip recon"|"0"|"0"|"0"|"0"|"?"|""|"General"|"0"|""|"0"|"CTC"
"302558"|"4037"|"19"|"02/28/17"|"-11215.66"|"reclass spares"|"0"|"0"|"0"|"0"|"?"|""|"General"|"0"|""|"0"|"CTC"
"305340"|"4037"|"19"|"03/31/17"|"-8080.37"|"reclass spares"|"0"|"0"|"0"|"0"|"?"|""|"General"|"0"|""|"0"|"CTC"
"305685"|"4037"|"19"|"03/31/17"|"8080.37"|"reclass spares--error"|"0"|"0"|"0"|"0"|"?"|""|"General"|"0"|""|"0"|"CTC"
"305686"|"4037"|"19"|"03/31/17"|"8080.37"|"reclass spares--error"|"0"|"0"|"0"|"0"|"?"|""|"General"|"0"|""|"0"|"CTC"
"308618"|"4037"|"19"|"04/30/17"|"352.85"|"JFIN 1908468"|"0"|"0"|"0"|"0"|"?"|""|"General"|"0"|""|"0"|"CTC"
"308623"|"4037"|"19"|"04/30/17"|"-453.98"|"reclass spares april"|"0"|"0"|"0"|"0"|"?"|""|"General"|"0"|""|"0"|"CTC"
"308631"|"4037"|"19"|"04/30/17"|"33963.86"|"recon cos accts april"|"0"|"0"|"0"|"0"|"?"|""|"General"|"0"|""|"0"|"CTC"
"311524"|"4037"|"19"|"05/31/17"|"-8.03"|"reclass spares"|"0"|"0"|"0"|"0"|"?"|""|"General"|"0"|""|"0"|"CTC"
"314083"|"4037"|"19"|"06/30/17"|"17.49"|"recon cos wip"|"0"|"0"|"0"|"0"|"?"|""|"General"|"0"|""|"0"|"CTC"
"314085"|"4037"|"19"|"06/30/17"|"-.02"|"recon wip"|"0"|"0"|"0"|"0"|"?"|""|"General"|"0"|""|"0"|"CTC"
"308632"|"4070"|"19"|"04/30/17"|"-33963.86"|"recon cos accts april"|"0"|"0"|"0"|"0"|"?"|""|"General"|"0"|""|"0"|"CTC"
"299522"|"4081"|"19"|"01/31/17"|"3772.03"|"rental reserv jan"|"0"|"0"|"0"|"0"|"?"|""|"General"|"0"|""|"0"|"CTC"
"302545"|"4081"|"19"|"02/28/17"|"6309.4"|"rental reserve accrual"|"0"|"0"|"0"|"0"|"?"|""|"General"|"0"|""|"0"|"CTC"
"305344"|"4081"|"19"|"03/31/17"|"1159.57"|"rental cost to reserve"|"0"|"0"|"0"|"0"|"?"|""|"General"|"0"|""|"0"|"CTC"
"308629"|"4081"|"19"|"04/30/17"|"639.71"|"accrue rental reserve"|"0"|"0"|"0"|"0"|"?"|""|"General"|"0"|""|"0"|"CTC"
"311570"|"4081"|"19"|"05/31/17"|"639.71"|"accru rentl reserv may"|"0"|"0"|"0"|"0"|"?"|""|"General"|"0"|""|"0"|"CTC"
"314072"|"4081"|"19"|"06/30/17"|"1143.66"|"rental reserve accrual"|"0"|"0"|"0"|"0"|"?"|""|"General"|"0"|""|"0"|"CTC"
"314078"|"4098"|"19"|"06/30/17"|"260"|"mdr 1908382-closed"|"0"|"0"|"0"|"0"|"?"|""|"General"|"0"|""|"0"|"CTC"
"299296"|"4100"|"19"|"01/31/17"|"8609.47"|"Accrued Roy Exp Jan 05"|"0"|"0"|"0"|"0"|"?"|""|"General"|"0"|""|"0"|"CTC"
"299794"|"4100"|"19"|"02/28/17"|"7036.27"|"Accrued Royalty 02/17"|"0"|"0"|"0"|"0"|"?"|""|"General"|"0"|""|"0"|"CTC"
"302539"|"4100"|"19"|"02/28/17"|"-5406.1"|"Over Accrued Bell Roylt"|"0"|"0"|"0"|"0"|"?"|""|"General"|"0"|""|"0"|"CTC"
"305391"|"4100"|"19"|"03/31/17"|"3471.45"|"Accrued Royty Exp 03/17"|"0"|"0"|"0"|"0"|"?"|""|"General"|"0"|""|"0"|"CTC"
"308600"|"4100"|"19"|"04/30/17"|"6140.22"|"Accrued Roy Exp 04/17"|"0"|"0"|"0"|"0"|"?"|""|"General"|"0"|""|"0"|"CTC"
"311550"|"4100"|"19"|"05/31/17"|"7054.87"|"Accrued Royty Exp 05/17"|"0"|"0"|"0"|"0"|"?"|""|"General"|"0"|""|"0"|"CTC"
"313255"|"4100"|"19"|"06/30/17"|"1520.71"|"Accrued Royty Exp 06/17"|"0"|"0"|"0"|"0"|"?"|""|"General"|"0"|""|"0"|"CTC"
"299524"|"4110"|"19"|"01/31/17"|"984.11"|"warr reserve jan"|"0"|"0"|"0"|"0"|"?"|""|"General"|"0"|""|"0"|"CTC"
"302553"|"4110"|"19"|"02/28/17"|"947.73"|"acc warra exp feb"|"0"|"0"|"0"|"0"|"?"|""|"General"|"0"|""|"0"|"CTC"
"305346"|"4110"|"19"|"03/31/17"|"507.3"|"warr accrual march"|"0"|"0"|"0"|"0"|"?"|""|"General"|"0"|""|"0"|"CTC"
"308627"|"4110"|"19"|"04/30/17"|"748.46"|"accrue warranty april"|"0"|"0"|"0"|"0"|"?"|""|"General"|"0"|""|"0"|"CTC"
"311582"|"4110"|"19"|"05/31/17"|"853.43"|"accru warr reserve"|"0"|"0"|"0"|"0"|"?"|""|"General"|"0"|""|"0"|"CTC"
"314074"|"4110"|"19"|"06/30/17"|"710.79"|"warr reserve accrual"|"0"|"0"|"0"|"0"|"?"|""|"General"|"0"|""|"0"|"CTC"
"296292"|"6010"|"19"|"01/01/17"|"-3522"|"indir rev dec"|"0"|"0"|"0"|"0"|"?"|""|"General"|"0"|""|"0"|"CTC"
"299326"|"6010"|"19"|"01/31/17"|"10246.09"|"PAYROLL 01/21/17"|"0"|"0"|"0"|"0"|"?"|""|"General"|"0"|""|"0"|"CTC"
"299349"|"6010"|"19"|"01/31/17"|"6218.57"|"PAYROLL 01/07/17"|"0"|"0"|"0"|"0"|"?"|""|"General"|"0"|""|"0"|"CTC"
"299574"|"6010"|"19"|"01/31/17"|"-15355"|"reclass dir labor"|"0"|"0"|"0"|"0"|"?"|""|"General"|"0"|""|"0"|"CTC"
"299581"|"6010"|"19"|"01/31/17"|"6548.34"|"ind revers- jan"|"0"|"0"|"0"|"0"|"?"|""|"General"|"0"|""|"0"|"CTC"
"305353"|"6010"|"19"|"01/31/17"|"-12548.74"|"reclass dir labor march"|"0"|"0"|"0"|"0"|"?"|""|"General"|"0"|""|"0"|"CTC"
"305587"|"6010"|"19"|"01/31/17"|"12548.74"|"error-wrong month"|"0"|"0"|"0"|"0"|"?"|""|"General"|"0"|""|"0"|"CTC"
"299582"|"6010"|"19"|"02/01/17"|"-6548.34"|"ind revers- jan"|"0"|"0"|"0"|"0"|"?"|""|"General"|"0"|""|"0"|"CTC"
"302563"|"6010"|"19"|"02/28/17"|"-11902.06"|"RECLASS DIR LAB fEB"|"0"|"0"|"0"|"0"|"?"|""|"General"|"0"|""|"0"|"CTC"
"302564"|"6010"|"19"|"02/28/17"|"5252.94"|"rev indr lab feb"|"0"|"0"|"0"|"0"|"?"|""|"General"|"0"|""|"0"|"CTC"
"299773"|"6010"|"19"|"02/28/17"|"9124.04"|"Payroll 02/18/17"|"0"|"0"|"0"|"0"|"?"|""|"General"|"0"|""|"0"|"CTC"
"299750"|"6010"|"19"|"02/28/17"|"8436.42"|"Payroll 02/04/17"|"0"|"0"|"0"|"0"|"?"|""|"General"|"0"|""|"0"|"CTC"
"302565"|"6010"|"19"|"03/01/17"|"-5252.94"|"rev indr lab feb"|"0"|"0"|"0"|"0"|"?"|""|"General"|"0"|""|"0"|"CTC"
"304719"|"6010"|"19"|"03/31/17"|"8903.67"|"PAYROLL 03/18/17"|"0"|"0"|"0"|"0"|"?"|""|"General"|"0"|""|"0"|"CTC"
"304696"|"6010"|"19"|"03/31/17"|"8002.74"|"PAYROLL 03/04/17"|"0"|"0"|"0"|"0"|"?"|""|"General"|"0"|""|"0"|"CTC"
"305361"|"6010"|"19"|"03/31/17"|"7078.94"|"Payroll 03/31/17"|"0"|"0"|"0"|"0"|"?"|""|"General"|"0"|""|"0"|"CTC"
"305590"|"6010"|"19"|"03/31/17"|"-12548.74"|"dir lab reclass march"|"0"|"0"|"0"|"0"|"?"|""|"General"|"0"|""|"0"|"CTC"
"305596"|"6010"|"19"|"03/31/17"|"-1481.67"|"indir march reversing"|"0"|"0"|"0"|"0"|"?"|""|"General"|"0"|""|"0"|"CTC"
"305597"|"6010"|"19"|"04/01/17"|"1481.67"|"indir march reversing"|"0"|"0"|"0"|"0"|"?"|""|"General"|"0"|""|"0"|"CTC"
"308557"|"6010"|"19"|"04/30/17"|"7387.71"|"Payroll 04/15/17"|"0"|"0"|"0"|"0"|"?"|""|"General"|"0"|""|"0"|"CTC"
"308579"|"6010"|"19"|"04/30/17"|"7915.45"|"Payroll 04/29/17"|"0"|"0"|"0"|"0"|"?"|""|"General"|"0"|""|"0"|"CTC"
"308621"|"6010"|"19"|"04/30/17"|"-13187.42"|"reclass dir labor april"|"0"|"0"|"0"|"0"|"?"|""|"General"|"0"|""|"0"|"CTC"
"308633"|"6010"|"19"|"04/30/17"|"115.95"|"rev shop indirect april"|"0"|"0"|"0"|"0"|"?"|""|"General"|"0"|""|"0"|"CTC"
"308634"|"6010"|"19"|"05/01/17"|"-115.95"|"rev shop indirect april"|"0"|"0"|"0"|"0"|"?"|""|"General"|"0"|""|"0"|"CTC"
"310899"|"6010"|"19"|"05/31/17"|"9477.19"|"PAYROLL 05/13/17"|"0"|"0"|"0"|"0"|"?"|""|"General"|"0"|""|"0"|"CTC"
"310903"|"6010"|"19"|"05/31/17"|"9379.39"|"PAYROLL 05/27/17"|"0"|"0"|"0"|"0"|"?"|""|"General"|"0"|""|"0"|"CTC"
"311531"|"6010"|"19"|"05/31/17"|"-11849.99"|"reclass dir labor may"|"0"|"0"|"0"|"0"|"?"|""|"General"|"0"|""|"0"|"CTC"
"311546"|"6010"|"19"|"05/31/17"|"-2071"|"indir shop reversing"|"0"|"0"|"0"|"0"|"?"|""|"General"|"0"|""|"0"|"CTC"
"311547"|"6010"|"19"|"06/01/17"|"2071"|"indir shop reversing"|"0"|"0"|"0"|"0"|"?"|""|"General"|"0"|""|"0"|"CTC"
"312711"|"6010"|"19"|"06/10/17"|"7770.5"|"Payroll 06/10/17"|"0"|"0"|"0"|"0"|"?"|""|"General"|"0"|""|"0"|"CTC"
"312734"|"6010"|"19"|"06/24/17"|"7226.67"|"Payroll 06/10/17"|"0"|"0"|"0"|"0"|"?"|""|"General"|"0"|""|"0"|"CTC"
"313156"|"6010"|"19"|"06/30/17"|"-12197.11"|"reclass dir labor june"|"0"|"0"|"0"|"0"|"?"|""|"General"|"0"|""|"0"|"CTC"
"314089"|"6010"|"19"|"06/30/17"|"-1000"|"reversing ind june"|"0"|"0"|"0"|"0"|"?"|""|"General"|"0"|""|"0"|"CTC"
"296284"|"6017"|"19"|"01/01/17"|"-525"|"bonus reclass   reverse"|"0"|"0"|"0"|"0"|"?"|""|"General"|"0"|""|"0"|"CTC"
"305671"|"6018"|"19"|"03/31/17"|"-250"|"Uniforms Rev"|"0"|"0"|"0"|"0"|"?"|""|"General"|"0"|""|"0"|"CTC"
"305618"|"6018"|"19"|"03/31/17"|"250"|"rev march"|"0"|"0"|"0"|"0"|"?"|""|"General"|"0"|""|"0"|"CTC"
"305672"|"6018"|"19"|"04/01/17"|"250"|"Uniforms Rev"|"0"|"0"|"0"|"0"|"?"|""|"General"|"0"|""|"0"|"CTC"
"305619"|"6018"|"19"|"04/01/17"|"-250"|"rev march"|"0"|"0"|"0"|"0"|"?"|""|"General"|"0"|""|"0"|"CTC"
"313269"|"6018"|"19"|"06/30/17"|"66.93"|"qunitex accru jun"|"0"|"0"|"0"|"0"|"?"|""|"General"|"0"|""|"0"|"CTC"
"299766"|"6019"|"19"|"02/28/17"|"184.32"|"Payroll 02/04/17"|"0"|"0"|"0"|"0"|"?"|""|"General"|"0"|""|"0"|"CTC"
"299788"|"6019"|"19"|"02/28/17"|"213.92"|"Payroll 02/18/17"|"0"|"0"|"0"|"0"|"?"|""|"General"|"0"|""|"0"|"CTC"
"304712"|"6019"|"19"|"03/31/17"|"134.48"|"PAYROLL 03/04/17"|"0"|"0"|"0"|"0"|"?"|""|"General"|"0"|""|"0"|"CTC"
"305376"|"6019"|"19"|"03/31/17"|"255.4"|"Payroll 03/31/17"|"0"|"0"|"0"|"0"|"?"|""|"General"|"0"|""|"0"|"CTC"
"308590"|"6019"|"19"|"04/30/17"|"218.92"|"Payroll 04/29/17"|"0"|"0"|"0"|"0"|"?"|""|"General"|"0"|""|"0"|"CTC"
"308572"|"6019"|"19"|"04/30/17"|"339.84"|"Payroll 04/15/17"|"0"|"0"|"0"|"0"|"?"|""|"General"|"0"|""|"0"|"CTC"
"310895"|"6019"|"19"|"05/31/17"|"419.96"|"PAYROLL 05/13/17"|"0"|"0"|"0"|"0"|"?"|""|"General"|"0"|""|"0"|"CTC"
"310918"|"6019"|"19"|"05/31/17"|"201.72"|"PAYROLL 05/27/17"|"0"|"0"|"0"|"0"|"?"|""|"General"|"0"|""|"0"|"CTC"
"312726"|"6019"|"19"|"06/10/17"|"131.8"|"Payroll 06/10/17"|"0"|"0"|"0"|"0"|"?"|""|"General"|"0"|""|"0"|"CTC"
"312750"|"6019"|"19"|"06/24/17"|"295.12"|"Payroll 06/10/17"|"0"|"0"|"0"|"0"|"?"|""|"General"|"0"|""|"0"|"CTC"
"299320"|"6021"|"19"|"01/31/17"|"991.31"|"GREAT WEST LIFE JAN 05"|"0"|"0"|"0"|"0"|"?"|""|"General"|"0"|""|"0"|"CTC"
"299357"|"6021"|"19"|"01/31/17"|"-427.29"|"PAYROLL 01/07/17"|"0"|"0"|"0"|"0"|"?"|""|"General"|"0"|""|"0"|"CTC"
"299334"|"6021"|"19"|"01/31/17"|"-427.29"|"PAYROLL 01/21/17"|"0"|"0"|"0"|"0"|"?"|""|"General"|"0"|""|"0"|"CTC"
"299744"|"6021"|"19"|"02/28/17"|"991.31"|"Great West Life 02/17"|"0"|"0"|"0"|"0"|"?"|""|"General"|"0"|""|"0"|"CTC"
"299758"|"6021"|"19"|"02/28/17"|"-427.29"|"Payroll 02/04/17"|"0"|"0"|"0"|"0"|"?"|""|"General"|"0"|""|"0"|"CTC"
"299792"|"6021"|"19"|"02/28/17"|"-427.29"|"Payroll 02/18/17"|"0"|"0"|"0"|"0"|"?"|""|"General"|"0"|""|"0"|"CTC"
"304704"|"6021"|"19"|"03/31/17"|"-427.29"|"PAYROLL 03/04/17"|"0"|"0"|"0"|"0"|"?"|""|"General"|"0"|""|"0"|"CTC"
"304727"|"6021"|"19"|"03/31/17"|"-427.29"|"PAYROLL 03/18/17"|"0"|"0"|"0"|"0"|"?"|""|"General"|"0"|""|"0"|"CTC"
"304740"|"6021"|"19"|"03/31/17"|"991.31"|"GREAT WEST LIFE 03/2005"|"0"|"0"|"0"|"0"|"?"|""|"General"|"0"|""|"0"|"CTC"
"305369"|"6021"|"19"|"03/31/17"|"-435.91"|"Payroll 03/31/17"|"0"|"0"|"0"|"0"|"?"|""|"General"|"0"|""|"0"|"CTC"
"305610"|"6021"|"19"|"03/31/17"|"435.91"|"health prem-april-rever"|"0"|"0"|"0"|"0"|"?"|""|"General"|"0"|""|"0"|"CTC"
"305611"|"6021"|"19"|"04/01/17"|"-435.91"|"health prem-april-rever"|"0"|"0"|"0"|"0"|"?"|""|"General"|"0"|""|"0"|"CTC"
"308565"|"6021"|"19"|"04/30/17"|"-435.91"|"Payroll 04/15/17"|"0"|"0"|"0"|"0"|"?"|""|"General"|"0"|""|"0"|"CTC"
"308551"|"6021"|"19"|"04/30/17"|"991.31"|"Great West Life 04/17"|"0"|"0"|"0"|"0"|"?"|""|"General"|"0"|""|"0"|"CTC"
"310875"|"6021"|"19"|"05/31/17"|"991.31"|"GREAT WEST LIFE 05/17"|"0"|"0"|"0"|"0"|"?"|""|"General"|"0"|""|"0"|"CTC"
"310911"|"6021"|"19"|"05/31/17"|"-430.14"|"PAYROLL 05/27/17"|"0"|"0"|"0"|"0"|"?"|""|"General"|"0"|""|"0"|"CTC"
"310888"|"6021"|"19"|"05/31/17"|"-430.14"|"PAYROLL 05/13/17"|"0"|"0"|"0"|"0"|"?"|""|"General"|"0"|""|"0"|"CTC"
"312719"|"6021"|"19"|"06/10/17"|"-430.14"|"Payroll 06/10/17"|"0"|"0"|"0"|"0"|"?"|""|"General"|"0"|""|"0"|"CTC"
"312742"|"6021"|"19"|"06/24/17"|"-347.22"|"Payroll 06/10/17"|"0"|"0"|"0"|"0"|"?"|""|"General"|"0"|""|"0"|"CTC"
"312705"|"6021"|"19"|"06/30/17"|"991.31"|"Great West Life 06/17"|"0"|"0"|"0"|"0"|"?"|""|"General"|"0"|""|"0"|"CTC"
"299318"|"6022"|"19"|"01/31/17"|"717.78"|"GREAT WEST LIFE JAN 05"|"0"|"0"|"0"|"0"|"?"|""|"General"|"0"|""|"0"|"CTC"
"299742"|"6022"|"19"|"02/28/17"|"717.78"|"Great West Life 02/17"|"0"|"0"|"0"|"0"|"?"|""|"General"|"0"|""|"0"|"CTC"
"304738"|"6022"|"19"|"03/31/17"|"740.92"|"GREAT WEST LIFE 03/2005"|"0"|"0"|"0"|"0"|"?"|""|"General"|"0"|""|"0"|"CTC"
"305593"|"6022"|"19"|"03/31/17"|"-1732.23"|"gwl march entry error"|"0"|"0"|"0"|"0"|"?"|""|"General"|"0"|""|"0"|"CTC"
"308549"|"6022"|"19"|"04/30/17"|"729.35"|"Great West Life 04/17"|"0"|"0"|"0"|"0"|"?"|""|"General"|"0"|""|"0"|"CTC"
"310873"|"6022"|"19"|"05/31/17"|"729.35"|"GREAT WEST LIFE 05/17"|"0"|"0"|"0"|"0"|"?"|""|"General"|"0"|""|"0"|"CTC"
"312703"|"6022"|"19"|"06/30/17"|"729.35"|"Great West Life 06/17"|"0"|"0"|"0"|"0"|"?"|""|"General"|"0"|""|"0"|"CTC"
"314100"|"6022"|"19"|"06/30/17"|"-1720.66"|"reclass gwl june"|"0"|"0"|"0"|"0"|"?"|""|"General"|"0"|""|"0"|"CTC"
"296266"|"6023"|"19"|"01/01/17"|"-654.5"|"WCB Manitoba 4th qtr"|"0"|"0"|"0"|"0"|"?"|""|"General"|"0"|""|"0"|"CTC"
"299345"|"6024"|"19"|"01/31/17"|"132.29"|"PAYROLL 01/21/17"|"0"|"0"|"0"|"0"|"?"|""|"General"|"0"|""|"0"|"CTC"
"299369"|"6024"|"19"|"01/31/17"|"132.29"|"PAYROLL 01/07/17"|"0"|"0"|"0"|"0"|"?"|""|"General"|"0"|""|"0"|"CTC"
"299769"|"6024"|"19"|"02/28/17"|"132.29"|"Payroll 02/04/17"|"0"|"0"|"0"|"0"|"?"|""|"General"|"0"|""|"0"|"CTC"
"299791"|"6024"|"19"|"02/28/17"|"140.73"|"Payroll 02/18/17"|"0"|"0"|"0"|"0"|"?"|""|"General"|"0"|""|"0"|"CTC"
"304715"|"6024"|"19"|"03/31/17"|"135.1"|"PAYROLL 03/04/17"|"0"|"0"|"0"|"0"|"?"|""|"General"|"0"|""|"0"|"CTC"
"304737"|"6024"|"19"|"03/31/17"|"135.1"|"PAYROLL 03/18/17"|"0"|"0"|"0"|"0"|"?"|""|"General"|"0"|""|"0"|"CTC"
"305381"|"6024"|"19"|"03/31/17"|"71.1"|"Payroll 03/31/17"|"0"|"0"|"0"|"0"|"?"|""|"General"|"0"|""|"0"|"CTC"
"308575"|"6024"|"19"|"04/30/17"|"135.1"|"Payroll 04/15/17"|"0"|"0"|"0"|"0"|"?"|""|"General"|"0"|""|"0"|"CTC"
"310898"|"6024"|"19"|"05/31/17"|"153.1"|"PAYROLL 05/13/17"|"0"|"0"|"0"|"0"|"?"|""|"General"|"0"|""|"0"|"CTC"
"310922"|"6024"|"19"|"05/31/17"|"153.1"|"PAYROLL 05/27/17"|"0"|"0"|"0"|"0"|"?"|""|"General"|"0"|""|"0"|"CTC"
"312730"|"6024"|"19"|"06/10/17"|"153.1"|"Payroll 06/10/17"|"0"|"0"|"0"|"0"|"?"|""|"General"|"0"|""|"0"|"CTC"
"312754"|"6024"|"19"|"06/24/17"|"113.24"|"Payroll 06/10/17"|"0"|"0"|"0"|"0"|"?"|""|"General"|"0"|""|"0"|"CTC"
"299350"|"6025"|"19"|"01/31/17"|"394.34"|"PAYROLL 01/07/17"|"0"|"0"|"0"|"0"|"?"|""|"General"|"0"|""|"0"|"CTC"
"299327"|"6025"|"19"|"01/31/17"|"505.57"|"PAYROLL 01/21/17"|"0"|"0"|"0"|"0"|"?"|""|"General"|"0"|""|"0"|"CTC"
"299751"|"6025"|"19"|"02/28/17"|"387.44"|"Payroll 02/04/17"|"0"|"0"|"0"|"0"|"?"|""|"General"|"0"|""|"0"|"CTC"
"299774"|"6025"|"19"|"02/28/17"|"430.61"|"Payroll 02/18/17"|"0"|"0"|"0"|"0"|"?"|""|"General"|"0"|""|"0"|"CTC"
"304697"|"6025"|"19"|"03/31/17"|"362.82"|"PAYROLL 03/04/17"|"0"|"0"|"0"|"0"|"?"|""|"General"|"0"|""|"0"|"CTC"
"304720"|"6025"|"19"|"03/31/17"|"400.75"|"PAYROLL 03/18/17"|"0"|"0"|"0"|"0"|"?"|""|"General"|"0"|""|"0"|"CTC"
"305362"|"6025"|"19"|"03/31/17"|"364.22"|"Payroll 03/31/17"|"0"|"0"|"0"|"0"|"?"|""|"General"|"0"|""|"0"|"CTC"
"305602"|"6025"|"19"|"03/31/17"|"-150"|"rev fica futa march"|"0"|"0"|"0"|"0"|"?"|""|"General"|"0"|""|"0"|"CTC"
"305603"|"6025"|"19"|"04/01/17"|"150"|"rev fica futa march"|"0"|"0"|"0"|"0"|"?"|""|"General"|"0"|""|"0"|"CTC"
"308558"|"6025"|"19"|"04/30/17"|"342.54"|"Payroll 04/15/17"|"0"|"0"|"0"|"0"|"?"|""|"General"|"0"|""|"0"|"CTC"
"308580"|"6025"|"19"|"04/30/17"|"362.68"|"Payroll 04/29/17"|"0"|"0"|"0"|"0"|"?"|""|"General"|"0"|""|"0"|"CTC"
"310881"|"6025"|"19"|"05/31/17"|"443.26"|"PAYROLL 05/13/17"|"0"|"0"|"0"|"0"|"?"|""|"General"|"0"|""|"0"|"CTC"
"310904"|"6025"|"19"|"05/31/17"|"427.62"|"PAYROLL 05/27/17"|"0"|"0"|"0"|"0"|"?"|""|"General"|"0"|""|"0"|"CTC"
"312712"|"6025"|"19"|"06/10/17"|"382.91"|"Payroll 06/10/17"|"0"|"0"|"0"|"0"|"?"|""|"General"|"0"|""|"0"|"CTC"
"312735"|"6025"|"19"|"06/24/17"|"344.51"|"Payroll 06/10/17"|"0"|"0"|"0"|"0"|"?"|""|"General"|"0"|""|"0"|"CTC"
"299329"|"6026"|"19"|"01/31/17"|"304.59"|"PAYROLL 01/21/17"|"0"|"0"|"0"|"0"|"?"|""|"General"|"0"|""|"0"|"CTC"
"299352"|"6026"|"19"|"01/31/17"|"243.22"|"PAYROLL 01/07/17"|"0"|"0"|"0"|"0"|"?"|""|"General"|"0"|""|"0"|"CTC"
"299753"|"6026"|"19"|"02/28/17"|"239.41"|"Payroll 02/04/17"|"0"|"0"|"0"|"0"|"?"|""|"General"|"0"|""|"0"|"CTC"
"299776"|"6026"|"19"|"02/28/17"|"263.21"|"Payroll 02/18/17"|"0"|"0"|"0"|"0"|"?"|""|"General"|"0"|""|"0"|"CTC"
"304699"|"6026"|"19"|"03/31/17"|"222.14"|"PAYROLL 03/04/17"|"0"|"0"|"0"|"0"|"?"|""|"General"|"0"|""|"0"|"CTC"
"304722"|"6026"|"19"|"03/31/17"|"243.08"|"PAYROLL 03/18/17"|"0"|"0"|"0"|"0"|"?"|""|"General"|"0"|""|"0"|"CTC"
"305364"|"6026"|"19"|"03/31/17"|"222.95"|"Payroll 03/31/17"|"0"|"0"|"0"|"0"|"?"|""|"General"|"0"|""|"0"|"CTC"
"305604"|"6026"|"19"|"03/31/17"|"-75"|"rev fica futa march"|"0"|"0"|"0"|"0"|"?"|""|"General"|"0"|""|"0"|"CTC"
"305605"|"6026"|"19"|"04/01/17"|"75"|"rev fica futa march"|"0"|"0"|"0"|"0"|"?"|""|"General"|"0"|""|"0"|"CTC"
"308560"|"6026"|"19"|"04/30/17"|"210.95"|"Payroll 04/15/17"|"0"|"0"|"0"|"0"|"?"|""|"General"|"0"|""|"0"|"CTC"
"308582"|"6026"|"19"|"04/30/17"|"222.08"|"Payroll 04/29/17"|"0"|"0"|"0"|"0"|"?"|""|"General"|"0"|""|"0"|"CTC"
"310883"|"6026"|"19"|"05/31/17"|"270.18"|"PAYROLL 05/13/17"|"0"|"0"|"0"|"0"|"?"|""|"General"|"0"|""|"0"|"CTC"
"310906"|"6026"|"19"|"05/31/17"|"261.56"|"PAYROLL 05/27/17"|"0"|"0"|"0"|"0"|"?"|""|"General"|"0"|""|"0"|"CTC"
"312714"|"6026"|"19"|"06/10/17"|"236.92"|"Payroll 06/10/17"|"0"|"0"|"0"|"0"|"?"|""|"General"|"0"|""|"0"|"CTC"
"312737"|"6026"|"19"|"06/24/17"|"212.06"|"Payroll 06/10/17"|"0"|"0"|"0"|"0"|"?"|""|"General"|"0"|""|"0"|"CTC"
"299570"|"6028"|"19"|"01/31/17"|"968.29"|"vac jan"|"0"|"0"|"0"|"0"|"?"|""|"General"|"0"|""|"0"|"CTC"
"302559"|"6028"|"19"|"02/28/17"|"1024.34"|"vac exp feb"|"0"|"0"|"0"|"0"|"?"|""|"General"|"0"|""|"0"|"CTC"
"304970"|"6028"|"19"|"03/31/17"|"1024.34"|"vac exp march"|"0"|"0"|"0"|"0"|"?"|""|"General"|"0"|""|"0"|"CTC"
"308591"|"6028"|"19"|"04/30/17"|"1024.34"|"vac apr 05"|"0"|"0"|"0"|"0"|"?"|""|"General"|"0"|""|"0"|"CTC"
"308838"|"6028"|"19"|"05/31/17"|"1104.34"|"vac may"|"0"|"0"|"0"|"0"|"?"|""|"General"|"0"|""|"0"|"CTC"
"308659"|"6028"|"19"|"05/31/17"|"1104.34"|"may"|"0"|"0"|"0"|"0"|"?"|""|"General"|"0"|""|"0"|"CTC"
"311527"|"6028"|"19"|"05/31/17"|"-1104.34"|""|"0"|"0"|"0"|"0"|"?"|""|"General"|"0"|""|"0"|"CTC"
"313152"|"6028"|"19"|"06/30/17"|"1104.34"|"june vac accrual"|"0"|"0"|"0"|"0"|"?"|""|"General"|"0"|""|"0"|"CTC"
"296274"|"6029"|"19"|"01/01/17"|"-1820.16"|"rev holiday dec exp"|"0"|"0"|"0"|"0"|"?"|""|"General"|"0"|""|"0"|"CTC"
"299342"|"6029"|"19"|"01/31/17"|"910.08"|"PAYROLL 01/21/17"|"0"|"0"|"0"|"0"|"?"|""|"General"|"0"|""|"0"|"CTC"
"299366"|"6029"|"19"|"01/31/17"|"1820.16"|"PAYROLL 01/07/17"|"0"|"0"|"0"|"0"|"?"|""|"General"|"0"|""|"0"|"CTC"
"305378"|"6029"|"19"|"03/31/17"|"831.36"|"Payroll 03/31/17"|"0"|"0"|"0"|"0"|"?"|""|"General"|"0"|""|"0"|"CTC"
"311584"|"6029"|"19"|"05/31/17"|"1023.45"|"may holiday exp-reverse"|"0"|"0"|"0"|"0"|"?"|""|"General"|"0"|""|"0"|"CTC"
"311585"|"6029"|"19"|"06/01/17"|"-1023.45"|"may holiday exp-reverse"|"0"|"0"|"0"|"0"|"?"|""|"General"|"0"|""|"0"|"CTC"
"312727"|"6029"|"19"|"06/10/17"|"775.68"|"Payroll 06/10/17"|"0"|"0"|"0"|"0"|"?"|""|"General"|"0"|""|"0"|"CTC"
